"id","name","title","gender","birth_date","death_date","family_self","family_parents","dist_to_I1208","dist_to_I1128","dist_to_I610","dist_to_I3012","dist_to_I3023","dist_to_I3034","dist_to_I452","dist_to_I444","dist_to_I603","dist_to_I52","min_offset_to_royal","min_dist_to_royal"
"I775","Arthur  (Tudor)","Prince of Wales","M",1486,1502,"F313","F282",18,17,17,20,17,22,17,17,17,16,5,16
"I776","Margaret  (Tudor)",,"F",1489,1541,"F314 - F529 - F316","F282",16,16,15,18,16,20,15,16,15,14,5,14
"I777","John Crocker (Bulteel)",,"M",1783,1843,"F283","",18,15,13,20,15,23,13,13,13,7,5,7
"I778","Elizabeth  (Grey)","Lady","F",1820,1880,"F283","",18,15,13,20,15,23,13,13,13,7,5,7
"I779","Horace Beauchamp (Seymour)","Sir","M",1791,1856,"F284","F1019",18,15,13,20,15,23,13,13,13,7,5,7
"I780","Elizabeth Malet (Palk)",,"F",1767,1827,"F284","",18,15,13,20,15,23,13,13,13,7,5,7
"I781","George John (Spencer)","Earl of Spencer","M",1758,1834,"F285","F467",18,15,13,20,15,23,13,13,13,7,5,7
"I782","Lavinia  (Bingham)","Lady","F",1771,1831,"F285","F682",18,15,13,20,15,23,13,13,13,7,5,7
"I783","Henry  (Baring)",,"M",1788,1848,"F286","",18,15,13,20,15,23,13,13,13,7,5,7
"I784","Cecilia Anne (Windham)",,"F",1814,1874,"F286","",18,15,13,20,15,23,13,13,13,7,5,7
"I785"," ","Earl Howe I","M",1810,1870,"F287","",18,15,13,20,15,23,13,13,13,7,5,7
"I786","Anne  (Gore)",,"F",1817,1877,"F287","",18,15,13,20,15,23,13,13,13,7,5,7
"I787","Louisa Jane (Russell)","Lady","F",1845,1905,"F288","F675",18,15,13,20,15,23,13,13,13,7,5,7
"I788"," ","Duke Albercorn I","M",1825,1885,"F288","",18,15,13,20,15,23,13,13,13,7,5,7
"I789","George Charles (Bingham)","Earl of Lucan","M",1800,1888,"F289","F681",18,15,13,20,15,23,13,13,13,7,5,7
"I790","Anne  (Brudenell)","Lady","F",1817,1877,"F289","",18,15,13,20,15,23,13,13,13,7,5,7
"I791","Caroline  (Paget)","Lady","F",1814,1874,"F290","",18,15,13,20,15,23,13,13,13,7,5,7
"I792","Charles Lennox of Richmond","Duke","M",1791,1860,"F290","F671",18,15,13,20,15,23,13,13,13,7,5,7
"I793","David  (Gill)",,"M",1808,,"F291","",18,15,13,20,15,23,13,13,13,7,5,7
"I794","Sarah  (Ogston)",,"F",1808,,"F291","",18,15,13,20,15,23,13,13,13,7,5,7
"I795","William Smith (Marr)",,"M",1838,1898,"F292","",18,15,13,20,15,23,13,13,13,7,5,7
"I796","Helen  (Bean)",,"F",1792,1852,"F292","",18,15,13,20,15,23,13,13,13,7,5,7
"I797","William  (Littlejohn)",,"M",1828,1888,"F293","",18,15,13,20,15,23,13,13,13,7,5,7
"I798","Janet  (Bentley)",,"F",1788,1848,"F293","",18,15,13,20,15,23,13,13,13,7,5,7
"I799","James  (Crombie)",,"M",1818,1878,"F294","",18,15,13,20,15,23,13,13,13,7,5,7
"I800","Katherine Scott (Forbes)",,"F",1833,1893,"F294","",18,15,13,20,15,23,13,13,13,7,5,7
"I801","Gabriella Marina Alexandr (Windsor)","Lady","F",1981,,"","F103",13,10,9,15,10,18,7,8,9,5,5,5
"I802","Thomas  (Troubridge)",,"M",1945,,"F295","",14,11,10,16,11,19,8,9,10,6,5,6
"I803","John Charles of Buccleuch VII","Duke","M",1876,,"F296","",13,10,9,16,10,19,7,10,9,5,5,5
"I804","Peter  (Shand-Kydde)",,"M",1936,,"F297 - F298","",15,12,10,17,12,20,10,10,10,4,5,4
"I805","Unknown ",,"F",1936,,"F298","",16,13,11,18,13,21,11,11,11,5,5,5
"I806","Barbara  (Cartland)","Dame","F",1900,,"F299 - F1415","F1418",16,13,11,18,13,21,11,11,11,5,5,5
"I807","Robert  (Fellowes)","Sir","M",1941,,"F300","F302",16,13,11,18,13,21,11,11,11,5,5,5
"I808","Laura Jane (Fellowes)",,"F",1980,,"","F300",16,13,11,18,13,21,11,11,11,5,5,5
"I809","Neil  (McCorquodale)",,"M",1951,,"F301","",16,13,11,18,13,21,11,11,11,5,5,5
"I810","William  (Fellowes)","Sir","M",1916,,"F302","",17,14,12,19,14,22,12,12,12,6,5,6
"I811","Andrew  (Ferguson)","Major","M",1899,1966,"F303","F304",15,12,10,17,12,20,10,10,10,4,5,4
"I812","Marian -Scott (Montagu-Douglas-)",,"F",1980,,"F303","F1393",15,12,10,17,12,20,10,10,10,4,5,4
"I813","John Andrew (Ferguson)",,"M",1964,,"","F303",16,13,11,18,13,21,11,11,11,5,5,5
"I814","Algernon Francis (Ferguson)","Brig. Gen.","M",1867,1943,"F304","F305",16,13,11,18,13,21,11,11,11,5,5,5
"I815","John  (Ferguson)","Colonel","M",1842,,"F305","F306",17,14,12,19,14,22,12,12,12,6,5,6
"I816","Thomas  (Ferguson)",,"M",1817,,"F306","F307",18,15,13,20,15,23,13,13,13,7,5,7
"I817","Emma  (Benyon)",,"F",1817,,"F306","",18,15,13,20,15,23,13,13,13,7,5,7
"I818","John  (Ferguson)",,"M",1792,,"F307","F308",19,16,14,21,16,24,14,14,14,8,5,8
"I819","James  (Ferguson)","Dr.","M",1729,1789,"F308","",20,17,15,22,17,25,15,15,15,9,5,9
"I820","Fitzherbert  (Wright)",,"M",1905,1975,"F309","F1387",15,12,10,17,12,20,10,10,10,4,5,4
"I821","Doreen  (Wingfield)","Hon.","F",1904,,"F309","F1385",15,12,10,17,12,20,10,10,10,4,5,4
"I822","Jane Louisa (Ferguson)",,"F",1957,,"F312","F54",15,12,10,17,12,20,10,10,10,4,5,4
"I823","Hector  (Barrantes)",,"M",1939,1990,"F310 - F311","",15,12,10,17,12,20,10,10,10,4,5,4
"I824","Louise ",,"F",1907,1967,"F310","",16,13,11,18,13,21,11,11,11,5,5,5
"I825","Alex  (Makim)",,"M",1951,,"F312","",16,13,11,18,13,21,11,11,11,5,5,5
"I826","Seamus  (Makim)",,"M",1980,,"","F312",16,13,11,18,13,21,11,11,11,5,5,5
"I827","Beatrice Elizabeth Mar (Windsor)","Princess","F",1988,,"","F53",13,10,8,15,10,18,8,8,8,2,5,2
"I828","Henry VIII  (Tudor)","King of England","M",1491,1547,"F319 - F321 - F322 - F323 - F325 - F327","F282",18,16,17,20,16,22,17,16,17,16,4.5,16
"I829","Elizabeth  (Tudor)",,"F",1492,1495,"","F282",18,18,17,20,18,22,17,18,17,16,5,16
"I830","Mary  (Tudor)",,"F",1496,1533,"F317 - F318","F282",18,18,17,20,18,22,17,18,17,16,5,16
"I831","Edmund  (Tudor)",,"M",1499,1500,"","F282",18,18,17,20,18,22,17,18,17,16,5,16
"I832","Katherine  (Tudor)",,"F",1503,1503,"","F282",18,18,17,20,18,22,17,18,17,16,5,16
"I833","Catherine of Aragon",,"F",1485,1536,"F313 - F319","F320",19,16,18,21,16,23,18,16,18,17,4.33333333333333,16
"I834","James IV ","King of Scotland","M",1473,1513,"F314","F460",16,16,15,18,16,20,15,16,15,14,5,14
"I835","James V ","King of Scotland","M",1512,1542,"F458 - F459","F314",15,15,14,17,15,19,14,15,14,13,5,13
"I836","Archibald  (Douglas)","Earl of Angus VI","M",1497,1557,"F529","",16,16,15,18,16,20,15,16,15,14,5,14
"I837","Henry  (Stewart)","Lord Methven I","M",1491,1551,"F316","",17,17,16,19,17,21,16,17,16,15,5,15
"I838","Louis XII ","King of France","M",1462,1515,"F1151 - F1201 - F317","F462",18,18,17,20,18,22,17,18,17,16,5,16
"I839","Charles  (Brandon)","Duke of Suffolk","M",1485,1545,"F318","",19,19,18,21,19,23,18,19,18,17,5,17
"I840","Ferdinand V ","King of Aragon","M",1452,1516,"F320 - F1353","",20,17,19,22,17,24,19,17,19,18,4.33333333333333,17
"I841","Isabella ","Queen of Castile","F",1451,1504,"F320","F1152",20,17,19,22,17,24,19,17,19,18,4.33333333333333,17
"I842","Daughter  (Tudor)",,"F",1510,1510,"","F319",19,17,18,21,17,23,18,17,18,17,4.5,17
"I843","Henry (1)  (Tudor)","Duke of Cornwall","M",1511,1511,"","F319",19,17,18,21,17,23,18,17,18,17,4.5,17
"I844","Henry (2)  (Tudor)","Duke of Cornwall","M",1513,1513,"","F319",19,17,18,21,17,23,18,17,18,17,4.5,17
"I845","Son  (Tudor)",,"M",1514,1514,"","F319",19,17,18,21,17,23,18,17,18,17,4.5,17
"I846","Mary I  (Tudor)","Queen of England","F",1516,1558,"F334","F319",19,15,18,21,15,23,17,15,18,17,4.33333333333333,15
"I847","Daughter  (Tudor)",,"F",1518,1518,"","F319",19,17,18,21,17,23,18,17,18,17,4.5,17
"I848","Anne  (Boleyn)",,"F",1501,1536,"F321","F931",19,17,18,21,17,23,18,17,18,17,4.5,17
"I849","Elizabeth I  (Tudor)","Queen of England","F",1533,1603,"","F321",19,17,18,21,17,23,18,17,18,17,4.5,17
"I850","Son  (Tudor)",,"M",1536,1536,"","F321",19,17,18,21,17,23,18,17,18,17,4.5,17
"I851","Jane  (Seymour)",,"F",1505,1537,"F322","F328",19,17,18,21,17,23,18,17,18,17,4.5,17
"I852","Edward VI  (Tudor)","King of England","M",1537,1553,"","F322",19,17,18,21,17,23,18,17,18,17,4.5,17
"I853","Anne of Cleves",,"F",1515,1557,"F323","F324",19,17,18,21,17,23,18,17,18,17,4.5,17
"I854","John III ","Duke of Cleves","M",1490,,"F324","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I855","Marie of Julich",,"F",1490,,"F324","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I856","Catherine  (Howard)",,"F",1520,1542,"F325","F326",19,17,18,21,17,23,18,17,18,17,4.5,17
"I857","Edmund  (Howard)","Lord","M",1453,1513,"F326 - F1099","F1096",20,18,19,22,18,24,19,18,19,18,4.5,18
"I858","Joyce  (Culpeper)",,"F",1453,,"F326","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I859","Catherine  (Parr)",,"F",1512,1548,"F329 - F330 - F327 - F331","F332",19,17,18,21,17,23,18,17,18,17,4.5,17
"I860","John  (Seymour)","Sir","M",1480,,"F328","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I861","Margery  (Wentworth)",,"F",1480,,"F328","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I862","Edward  (Borough)","Sir","M",1473,1533,"F329","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I863","John  (Nevill)","Baron Latimer #3","M",1483,1543,"F330","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I864","Thomas  (Seymour)","Baron Seymour","M",1512,,"F331","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I865","Thomas of Kendal (Parr)","Sir","M",1487,,"F332","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I866","Maud  (Green)",,"F",1487,,"F332","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I867","Daughter  (Seymour)",,"F",1548,1548,"","F331",20,18,19,22,18,24,19,18,19,18,4.5,18
"I868","Jane  (Grey)","Queen of England","F",1537,1554,"F333","F527",20,20,19,22,20,24,19,20,19,18,5,18
"I869","Guildford  (Dudley)","Lord","M",1494,1554,"F333","F1078",21,21,20,23,21,25,20,21,20,19,5,19
"I870","Philip II ","King of Spain","M",1527,1598,"F949 - F334 - F950 - F951","F335",19,14,17,20,14,23,16,14,17,17,4.33333333333333,14
"I871","Charles V ","Emperor","M",1500,1558,"F335","F1352",20,15,18,21,15,24,17,15,18,18,4.33333333333333,15
"I872","Isabella of Portugal",,"F",1503,1539,"F335","",20,15,18,21,15,24,17,15,18,18,4.33333333333333,15
"I873","Simon  (de Montfort)","Earl Leicester","M",1205,1265,"F598","",27,27,26,29,27,31,26,27,26,25,5,25
"I874","Tomislav of Yugoslavia","Prince","M",1928,,"F338 - F339","F151",12,9,8,14,9,17,8,8,8,8,6,8
"I875","Andrej of Yugoslavia","Prince","M",1929,,"F340 - F341 - F342","F151",12,9,8,14,9,17,8,8,8,8,6,8
"I876","William  (Marshal)","Earl of Pembroke","M",1171,1231,"F336","",27,27,26,29,27,31,26,27,26,25,5,25
"I877","Alexander ","Crown Prince","M",1945,,"F337","F165",12,10,8,14,10,17,9,6,9,7,8,6
"I878","Dona Maria da Gloria","Princess","F",1945,,"F337","",13,11,9,15,11,18,10,7,10,8,8,7
"I879","Peter of Yugoslavia","Prince","M",1980,,"","F337",13,11,9,15,11,18,10,7,10,8,8,7
"I880","Philip of Yugoslavia","Prince","M",1982,,"","F337",13,11,9,15,11,18,10,7,10,8,8,7
"I881","Alexander of Yugoslavia","Prince","M",1982,,"","F337",13,11,9,15,11,18,10,7,10,8,8,7
"I882","Alice  (Scholastica)","Grand Duchess","F",1928,,"F338","",13,10,9,15,10,18,9,9,9,9,6,9
"I883","Nikolas K. (George)",,"M",1958,,"","F338",13,10,9,15,10,18,9,9,9,9,6,9
"I884","Katarina K. (George)",,"F",1959,,"","F338",13,10,9,15,10,18,9,9,9,9,6,9
"I885","Linda  (Bonney)",,"F",1928,,"F339","",13,10,9,15,10,18,9,9,9,9,6,9
"I886","George K. (George)",,"M",1984,,"","F339",13,10,9,15,10,18,9,9,9,9,6,9
"I887","Christina of Hesse",,"F",1929,,"F340","",13,10,9,15,10,18,9,9,9,9,6,9
"I888","Tatiana Maria",,"F",1957,,"","F340",13,10,9,15,10,18,9,9,9,9,6,9
"I889","Christopher K. (George)",,"M",1960,,"","F340",13,10,9,15,10,18,9,9,9,9,6,9
"I890","Kira Melita of Leiningen",,"F",1930,,"F341","F346",12,10,8,14,10,17,8,9,8,8,5.5,8
"I891","Vladimir K. (George)",,"M",1964,,"","F341",13,10,9,15,10,18,9,9,9,9,6,9
"I892","Dimitrye K. (George)",,"M",1965,,"","F341",13,10,9,15,10,18,9,9,9,9,6,9
"I893","Mitsi ",,"F",1929,,"F342","",13,10,9,15,10,18,9,9,9,9,6,9
"I894","Louis ","Dauphin","M",1705,1765,"F1185","F525",21,16,17,22,16,25,17,13,17,17,8,13
"I895","Maria of Russia","Grand Duchess","F",1907,1951,"F346","F213",11,11,7,13,11,16,7,8,7,7,5.5,7
"I896","Elizabeth of France",,"F",1602,1644,"F948","F271",17,14,16,19,14,21,16,12,16,15,8,12
"I897","Charles X ","King of France","M",1757,1836,"F1186","F1185",22,17,18,23,17,26,18,14,18,18,8,14
"I898","Louis XVIII ","King of France","M",1755,1824,"","F1185",22,17,18,23,17,26,18,14,18,18,8,14
"I899","Maria of Russia","Grand Duchess","F",1953,,"F345","F214",12,12,8,14,12,17,8,9,8,8,5.5,8
"I900","Franz Wilhelm of Prussia","Prince","M",1943,,"F345","",13,13,9,15,13,18,9,10,9,9,5.5,9
"I901","George of Russia","Grand Duke","M",1981,,"","F345",13,13,9,15,13,18,9,10,9,9,5.5,9
"I902","Karl of Leiningen","Prince","M",1898,1946,"F346","",12,11,8,14,11,17,8,9,8,8,5.5,8
"I903","Emich of Leiningen","Prince","M",1926,,"F347","F346",12,12,8,14,12,17,8,9,8,8,5.5,8
"I904","Karl of Leiningen","Prince","M",1928,,"","F346",12,12,8,14,12,17,8,9,8,8,5.5,8
"I905","Margarita ","Princess","F",1932,,"","F346",12,12,8,14,12,17,8,9,8,8,5.5,8
"I906","Mechtilde ","Princess","F",1936,,"F350","F346",12,12,8,14,12,17,8,9,8,8,5.5,8
"I907","Friedrich of Leiningen","Prince","M",1938,,"","F346",12,12,8,14,12,17,8,9,8,8,5.5,8
"I908","Eilika of Oldenberg","Duchess","F",1926,,"F347","",13,13,9,15,13,18,9,10,9,9,5.5,9
"I909","Melita ","Princess","F",1951,,"","F347",13,13,9,15,13,18,9,10,9,9,5.5,9
"I910","Karl ","Prince","M",1952,,"F348","F347",13,13,9,15,13,18,9,10,9,9,5.5,9
"I911","Andreas ","Prince","M",1955,,"F349","F347",13,13,9,15,13,18,9,10,9,9,5.5,9
"I912","Stephanie ","Princess","F",1958,,"","F347",13,13,9,15,13,18,9,10,9,9,5.5,9
"I913","Margarite of Hohenloche- Ochringen","Princess","F",1952,,"F348","",14,14,10,16,14,19,10,11,10,10,5.5,10
"I914","Alexandra of Hanover","Princess","F",1955,,"F349","",14,14,10,16,14,19,10,11,10,10,5.5,10
"I915","Ferdinand ","Prince","M",1982,,"","F349",14,14,10,16,14,19,10,11,10,10,5.5,10
"I916","Karl  (Bauscher)",,"M",1936,,"F350","",13,13,9,15,13,18,9,10,9,9,5.5,9
"I917","Ulf  (Bauscher)",,"M",1963,,"","F350",13,13,9,15,13,18,9,10,9,9,5.5,9
"I918","Berthold  (Bauscher)",,"M",1965,,"","F350",13,13,9,15,13,18,9,10,9,9,5.5,9
"I919","Johan  (Bauscher)",,"M",1971,,"","F350",13,13,9,15,13,18,9,10,9,9,5.5,9
"I920","Anne of Austria",,"F",1601,1666,"F521","F522",17,12,15,18,12,21,14,12,15,15,4.33333333333333,12
"I921","Friedrich Wilhelm of Prussia","Prince","M",1939,,"F355 - F356","F188",12,12,8,14,12,17,8,7,8,8,8,7
"I922","Michael of Prussia","Prince","M",1939,,"F354","F188",12,12,8,14,12,17,8,7,8,8,8,7
"I923","Marie-Cecile of Prussia","Princess","F",1942,,"","F188",12,12,8,14,12,17,8,7,8,8,8,7
"I924","Louis Ferdinand of Prussia","Prince","M",1944,1977,"F353","F188",12,12,8,14,12,17,8,7,8,8,8,7
"I925","Christian Sigismund of Prussia","Prince","M",1946,,"F352","F188",12,12,8,14,12,17,8,7,8,8,8,7
"I926","Nina zu Reventlow","Countess","F",1946,,"F352","",13,13,9,15,13,18,9,8,9,9,8,8
"I927","Daughter ",,"F",1971,,"","F352",13,13,9,15,13,18,9,8,9,9,8,8
"I928","Donata of Castell- Rudenhausen",,"F",1944,,"F353","",13,13,9,15,13,18,9,8,9,9,8,8
"I929","Georg Friedrich","Prince","M",1976,,"","F353",13,13,9,15,13,18,9,8,9,9,8,8
"I930","Corneilie-Cecile ","Princess","F",1978,,"","F353",13,13,9,15,13,18,9,8,9,9,8,8
"I931","Jutta  (Jorn)",,"F",1939,,"F354","",13,13,9,15,13,18,9,8,9,9,8,8
"I932","Micaela ","Prince","M",1967,,"","F354",13,13,9,15,13,18,9,8,9,9,8,8
"I933","Nataly ","Princess","F",1970,,"","F354",13,13,9,15,13,18,9,8,9,9,8,8
"I934","Waltraud  (Freydag)",,"F",1939,,"F355","",13,13,9,15,13,18,9,8,9,9,8,8
"I935","Philip ","Prince","M",1968,,"","F355",13,13,9,15,13,18,9,8,9,9,8,8
"I936","Ehrengard  (von Reden)",,"F",1939,,"F356","",13,13,9,15,13,18,9,8,9,9,8,8
"I937","Friedrich ","Prince","M",1979,,"","F356",13,13,9,15,13,18,9,8,9,9,8,8
"I938","Viktoria ","Princess","F",1982,,"","F356",13,13,9,15,13,18,9,8,9,9,8,8
"I939","Joachim ","Prince","M",1984,,"","F356",13,13,9,15,13,18,9,8,9,9,8,8
"I940","Margaret  (Messenger)",,"F",1950,,"F357","",14,11,10,17,11,20,8,11,10,6,5,6
"I941","Emily ","Hon.","F",1976,,"","F357",14,11,10,17,11,20,8,11,10,6,5,6
"I942","Benjamin ","Hon.","M",1978,,"","F357",14,11,10,17,11,20,8,11,10,6,5,6
"I943","Alexander  (Lascelles)","Hon.","M",1980,,"","F357",14,11,10,17,11,20,8,11,10,6,5,6
"I944","Edward  (Lascelles)",,"M",1982,,"","F357",14,11,10,17,11,20,8,11,10,6,5,6
"I945","Fredericka Ann (Duhrrson)",,"F",1953,,"F358","",14,11,10,17,11,20,8,11,10,6,5,6
"I946","Sophie  (Lascelles)",,"F",1973,,"","F358",14,11,10,17,11,20,8,11,10,6,5,6
"I947","Rowan  (Lascelles)",,"M",1977,,"","F358",14,11,10,17,11,20,8,11,10,6,5,6
"I948","Julie  (Bayliss)",,"F",1955,,"F359","",14,11,10,17,11,20,8,11,10,6,5,6
"I949","Thomas  (Lascelles)",,"M",1982,,"","F359",14,11,10,17,11,20,8,11,10,6,5,6
"I950","Ellen  (Lascelles)",,"F",1984,,"","F359",14,11,10,17,11,20,8,11,10,6,5,6
"I951","Marie Louise",,"F",1662,1689,"F946","F272",16,12,15,18,12,20,14,14,15,14,2.5,12
"I952","Maud  (Carnegie)","Lady","F",1893,1945,"F360","F29",11,8,7,15,8,18,5,8,7,5,5.5,5
"I953","Charles of Southesk","Earl XI","M",1893,,"F360","",12,9,8,16,9,19,6,9,8,6,5.5,6
"I954","James George Alexande (Carnegie)","Duke of Fife","M",1929,,"F361","F360",12,9,8,16,9,19,6,9,8,6,5.5,6
"I955","Caroline  (Dewar)","Hon.","F",1929,,"F361","",13,10,9,17,10,20,7,10,9,7,5.5,7
"I956","Alexandra  (Carnegie)","Lady","F",1959,,"","F361",13,10,9,17,10,20,7,10,9,7,5.5,7
"I957","David Charles (Carnegie)","Earl of Macduff","M",1961,,"","F361",13,10,9,17,10,20,7,10,9,7,5.5,7
"I958","Ragnhild Alexandra","Princess","F",1930,,"F363","F153",12,5,6,13,5,16,2,9,7,6,6,2
"I959","Astrid Maud Ingeborg","Princess","F",1932,,"F362","F153",12,5,6,13,5,16,2,9,7,6,6,2
"I960","Johan Martin (Ferner)",,"M",1927,,"F362","",13,6,7,14,6,17,3,10,8,7,6,3
"I961","Cathrine  (Ferner)",,"F",1962,,"","F362",13,6,7,14,6,17,3,10,8,7,6,3
"I962","Benedickte  (Ferner)",,"M",1963,,"","F362",13,6,7,14,6,17,3,10,8,7,6,3
"I963","Alexander  (Ferner)",,"M",1965,,"","F362",13,6,7,14,6,17,3,10,8,7,6,3
"I964","Elisabeth  (Ferner)",,"F",1969,,"","F362",13,6,7,14,6,17,3,10,8,7,6,3
"I965","Carl Christian (Ferner)",,"M",1972,,"","F362",13,6,7,14,6,17,3,10,8,7,6,3
"I966","Erling  (Lorentzen)",,"M",1930,,"F363","",13,6,7,14,6,17,3,10,8,7,6,3
"I967","Haakon  (Lorentzen)",,"M",1955,,"","F363",13,6,7,14,6,17,3,10,8,7,6,3
"I968","Ingeborg  (Lorentzen)",,"F",1955,,"","F363",13,6,7,14,6,17,3,10,8,7,6,3
"I969","Ragnhild Alexandra (Lorentzen)",,"F",1968,,"","F363",13,6,7,14,6,17,3,10,8,7,6,3
"I971","Joana Maria Valentin (Lambrino)",,"F",1898,1953,"F364","F400",12,9,8,14,9,17,8,6,8,7,8,6
"I972","Margarita of Romania","Princess","F",1949,,"","F161",12,10,8,14,10,17,9,6,9,7,8,6
"I973","Helen of Romania","Princess","F",1950,,"F365","F161",12,10,8,14,10,17,9,6,9,7,8,6
"I974","Irina ","Princess","F",1953,,"F366","F161",12,10,8,14,10,17,9,6,9,7,8,6
"I975","Sophie ","Princess","F",1957,,"","F161",12,10,8,14,10,17,9,6,9,7,8,6
"I976","Maria ","Princess","F",1964,,"","F161",12,10,8,14,10,17,9,6,9,7,8,6
"I977","Robin  (Medforth-Mills)","Professor","M",1950,,"F365","",13,11,9,15,11,18,10,7,10,8,8,7
"I978","Nicholas  (Medforth-Mills)",,"M",1985,,"","F365",13,11,9,15,11,18,10,7,10,8,8,7
"I979","John  (Kreuger)",,"M",1953,,"F366","",13,11,9,15,11,18,10,7,10,8,8,7
"I980","Michael  (Kreuger)",,"M",1985,,"","F366",13,11,9,15,11,18,10,7,10,8,8,7
"I981","William  (Worsley)","Sir","M",1908,,"F367","",14,11,10,16,11,19,8,9,10,6,5,6
"I982","Martin  (Lascelles)",,"M",1963,,"","F102",13,10,9,16,10,19,7,10,9,5,5,5
"I983","Alexandra  (Morton)",,"F",1953,,"F368","",14,11,10,17,11,20,8,11,10,6,5,6
"I984","Richard III ","King of England","M",1452,1485,"F369","F371",20,20,19,22,20,24,19,20,19,18,5,18
"I985","Anne  (Nevill)","Lady","F",1456,1485,"F380 - F369","F370",21,21,20,23,21,25,20,21,20,19,5,19
"I986","Edward ","Prince of Wales","M",1473,1484,"","F369",21,21,20,23,21,25,20,21,20,19,5,19
"I987","Richard  (Neville)","Earl of Warwick","M",1411,1471,"F370","F490",22,22,21,24,22,26,21,22,21,20,5,20
"I988","Richard  (Plantagenet)","Duke of York","M",1400,1460,"F371","F385",19,19,18,21,19,23,18,19,18,17,5,17
"I989","Cicely  (Nevill)","Lady","F",1435,1495,"F371","F372",19,19,18,21,19,23,18,19,18,17,5,17
"I990","Ralph of Westmoreland 1st","Earl","M",1410,,"F372","",20,20,19,22,20,24,19,20,19,18,5,18
"I991","Edward IV ","King of England","M",1442,1483,"F373","F371",18,18,17,20,18,22,17,18,17,16,5,16
"I992","Edmund ","Earl of Rutland","M",1400,1460,"","F371",20,20,19,22,20,24,19,20,19,18,5,18
"I993","George ","Duke of Clarence","M",1444,,"F381","F371",20,20,19,22,20,24,19,20,19,18,5,18
"I994","Anne ",,"F",1416,1476,"F382 - F383","F371",20,20,19,22,20,24,19,20,19,18,5,18
"I995","Elizabeth ",,"F",1443,1503,"F1056","F371",20,20,19,22,20,24,19,20,19,18,5,18
"I996","Margaret ",,"F",1442,,"F384","F371",20,20,19,22,20,24,19,20,19,18,5,18
"I997","Ursula ",,"F",1442,,"","F371",20,20,19,22,20,24,19,20,19,18,5,18
"I998","Elizabeth  (Woodville)",,"F",1437,1492,"F379 - F373","F1051",18,18,17,20,18,22,17,18,17,16,5,16
"I999","Mary ",,"F",1466,1482,"","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1000","Cicely ",,"F",1469,1507,"F374 - F375","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1001","Edward V ","King of England","M",1470,1483,"","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1002","Margaret ",,"F",1472,1472,"","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1003","Richard ","Duke of York","M",1473,1483,"F376","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1004","Anne ",,"F",1475,1511,"F377","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1005","George ","Duke of Bedford","M",1477,1479,"","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1006","Catherine ",,"F",1479,1527,"F378","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1007","Bridget ",,"F",1480,1517,"","F373",19,19,18,21,19,23,18,19,18,17,5,17
"I1008","John 1st (Welles)","Viscount Welles","M",1439,1499,"F374","",20,20,19,22,20,24,19,20,19,18,5,18
"I1009","Thomas of Isle of Wight (Kyme)",,"M",1469,,"F375","",20,20,19,22,20,24,19,20,19,18,5,18
"I1010","Anne  (Mowbray)","Lady","F",1421,1481,"F376","",20,20,19,22,20,24,19,20,19,18,5,18
"I1011","Thomas 3rd (Howard)","Duke of Norfolk","M",1475,,"F377","",20,20,19,22,20,24,19,20,19,18,5,18
"I1012","William  (Courtenay)","Earl of Devon","M",1479,,"F378","",20,20,19,22,20,24,19,20,19,18,5,18
"I1013","John  (Grey)","Sir","M",1401,1461,"F379","",19,19,18,21,19,23,18,19,18,17,5,17
"I1014","Son  (Grey)",,"M",1461,,"","F379",19,19,18,21,19,23,18,19,18,17,5,17
"I1015","Son 2  (Grey)",,"M",1461,,"","F379",19,19,18,21,19,23,18,19,18,17,5,17
"I1016","Edward ","Prince of Wales","M",1453,1471,"F380","F448",21,21,20,23,21,25,20,21,20,19,5,19
"I1017","Margaret of Austria",,"F",1584,1611,"F522","F1351",18,13,16,19,13,22,15,13,16,16,4.33333333333333,13
"I1018","Edward ","Earl of Warwick","M",1439,1499,"","F381",21,21,20,23,21,25,20,21,20,19,5,19
"I1019","Margaret of Salisbury","Countess","F",1469,1541,"F1055","F381",21,21,20,23,21,25,20,21,20,19,5,19
"I1020","Henry ","Duke of Exeter","M",1416,,"F382","",21,21,20,23,21,25,20,21,20,19,5,19
