"source","target","const_culture","const_abbr","const_id"
76333,74785,"romanian","Cat","romanian-Cat"
74785,72622,"romanian","Cat","romanian-Cat"
72622,73714,"romanian","Cat","romanian-Cat"
65474,61941,"romanian","Vir","romanian-Vir"
61941,60129,"romanian","Vir","romanian-Vir"
60129,57757,"romanian","Vir","romanian-Vir"
57757,57380,"romanian","Vir","romanian-Vir"
57380,58590,"romanian","Vir","romanian-Vir"
58590,58948,"romanian","Vir","romanian-Vir"
61941,63090,"romanian","Vir","romanian-Vir"
63090,66249,"romanian","Vir","romanian-Vir"
66249,65474,"romanian","Vir","romanian-Vir"
73497,72631,"romanian","Vir","romanian-Vir"
72631,72220,"romanian","Vir","romanian-Vir"
72220,73350,"romanian","Vir","romanian-Vir"
73350,71832,"romanian","Vir","romanian-Vir"
71832,68520,"romanian","Vir","romanian-Vir"
68520,66249,"romanian","Vir","romanian-Vir"
63090,63608,"romanian","Vir","romanian-Vir"
113889,114971,"romanian","Psc","romanian-Psc"
114971,115738,"romanian","Psc","romanian-Psc"
115738,116928,"romanian","Psc","romanian-Psc"
116928,118268,"romanian","Psc","romanian-Psc"
118268,4906,"romanian","Psc","romanian-Psc"
4906,5737,"romanian","Psc","romanian-Psc"
5737,7007,"romanian","Psc","romanian-Psc"
7007,7884,"romanian","Psc","romanian-Psc"
7884,8404,"romanian","Psc","romanian-Psc"
8404,8833,"romanian","Psc","romanian-Psc"
8833,9487,"romanian","Psc","romanian-Psc"
9487,8198,"romanian","Psc","romanian-Psc"
8198,7097,"romanian","Psc","romanian-Psc"
7097,5742,"romanian","Psc","romanian-Psc"
113889,115830,"romanian","Psc","romanian-Psc"
115830,116771,"romanian","Psc","romanian-Psc"
116771,118268,"romanian","Psc","romanian-Psc"
5742,5914,"romanian","Psc","romanian-Psc"
5914,6315,"romanian","Psc","romanian-Psc"
6315,5586,"romanian","Psc","romanian-Psc"
5586,4893,"romanian","Psc","romanian-Psc"
4893,5742,"romanian","Psc","romanian-Psc"
8832,8903,"romanian","Ber","romanian-Ber"
8903,9884,"romanian","Ber","romanian-Ber"
9884,13209,"romanian","Ber","romanian-Ber"
13209,13914,"romanian","Ber","romanian-Ber"
13914,14838,"romanian","Ber","romanian-Ber"
13914,15110,"romanian","Ber","romanian-Ber"
32349,30324,"romanian","Cma","romanian-Cma"
30324,30122,"romanian","Cma","romanian-Cma"
30122,33579,"romanian","Cma","romanian-Cma"
33579,33856,"romanian","Cma","romanian-Cma"
33856,35904,"romanian","Cma","romanian-Cma"
33579,32349,"romanian","Cma","romanian-Cma"
37279,36188,"romanian","Ctl","romanian-Ctl"
67459,67927,"romanian","Vca","romanian-Vca"
67927,71795,"romanian","Vca","romanian-Vca"
71795,72125,"romanian","Vca","romanian-Vca"
72125,72105,"romanian","Vca","romanian-Vca"
72105,74666,"romanian","Vca","romanian-Vca"
74666,73555,"romanian","Vca","romanian-Vca"
73555,71075,"romanian","Vca","romanian-Vca"
71075,71053,"romanian","Vca","romanian-Vca"
71053,72105,"romanian","Vca","romanian-Vca"
72105,67927,"romanian","Vca","romanian-Vca"
67927,67275,"romanian","Vca","romanian-Vca"
74666,75411,"romanian","Vca","romanian-Vca"
75411,76041,"romanian","Vca","romanian-Vca"
71075,69732,"romanian","Vca","romanian-Vca"
69732,69483,"romanian","Vca","romanian-Vca"
70497,69732,"romanian","Vca","romanian-Vca"
25859,27766,"romanian","Prb","romanian-Prb"
27766,28199,"romanian","Prb","romanian-Prb"
28199,29807,"romanian","Prb","romanian-Prb"
26634,28199,"romanian","Prb","romanian-Prb"
102624,102618,"romanian","Var","romanian-Var"
102618,103045,"romanian","Var","romanian-Var"
103045,106278,"romanian","Var","romanian-Var"
106278,109074,"romanian","Var","romanian-Var"
109074,110395,"romanian","Var","romanian-Var"
110395,110960,"romanian","Var","romanian-Var"
110960,110672,"romanian","Var","romanian-Var"
111497,110960,"romanian","Var","romanian-Var"
110395,112961,"romanian","Var","romanian-Var"
112961,114939,"romanian","Var","romanian-Var"
114939,115033,"romanian","Var","romanian-Var"
115033,117756,"romanian","Var","romanian-Var"
117756,117722,"romanian","Var","romanian-Var"
117722,115438,"romanian","Var","romanian-Var"
115438,113136,"romanian","Var","romanian-Var"
113136,112716,"romanian","Var","romanian-Var"
112716,109139,"romanian","Var","romanian-Var"
109139,106278,"romanian","Var","romanian-Var"
110395,110273,"romanian","Var","romanian-Var"
110273,109139,"romanian","Var","romanian-Var"
117629,117218,"romanian","Var","romanian-Var"
117218,116901,"romanian","Var","romanian-Var"
10324,11484,"romanian","Chi","romanian-Chi"
11484,12828,"romanian","Chi","romanian-Chi"
12828,13954,"romanian","Chi","romanian-Chi"
13954,14135,"romanian","Chi","romanian-Chi"
14135,12706,"romanian","Chi","romanian-Chi"
12706,12093,"romanian","Chi","romanian-Chi"
12093,11484,"romanian","Chi","romanian-Chi"
12706,12387,"romanian","Chi","romanian-Chi"
12387,10642,"romanian","Chi","romanian-Chi"
10642,8645,"romanian","Chi","romanian-Chi"
8645,11345,"romanian","Chi","romanian-Chi"
11345,12390,"romanian","Chi","romanian-Chi"
12390,12770,"romanian","Chi","romanian-Chi"
12770,11783,"romanian","Chi","romanian-Chi"
11783,11345,"romanian","Chi","romanian-Chi"
8645,6537,"romanian","Chi","romanian-Chi"
6537,5364,"romanian","Chi","romanian-Chi"
5364,8102,"romanian","Chi","romanian-Chi"
8102,8645,"romanian","Chi","romanian-Chi"
8778,8102,"romanian","Chi","romanian-Chi"
5364,3419,"romanian","Chi","romanian-Chi"
3419,1562,"romanian","Chi","romanian-Chi"
25336,25930,"romanian","Rar","romanian-Rar"
25930,26311,"romanian","Rar","romanian-Rar"
26311,26727,"romanian","Rar","romanian-Rar"
26727,27366,"romanian","Rar","romanian-Rar"
27366,24436,"romanian","Rar","romanian-Rar"
24436,25930,"romanian","Rar","romanian-Rar"
26237,26235,"romanian","Sec","romanian-Sec"
26235,26199,"romanian","Sec","romanian-Sec"
26199,25923,"romanian","Sec","romanian-Sec"
25923,25247,"romanian","Sec","romanian-Sec"
25247,24674,"romanian","Sec","romanian-Sec"
26727,26311,"romanian","Sfm","romanian-Sfm"
26311,25930,"romanian","Sfm","romanian-Sfm"
24436,26311,"romanian","Sfm","romanian-Sfm"
21421,20894,"romanian","Tau","romanian-Tau"
20894,20205,"romanian","Tau","romanian-Tau"
20205,20455,"romanian","Tau","romanian-Tau"
20455,20889,"romanian","Tau","romanian-Tau"
20889,21251,"romanian","Tau","romanian-Tau"
21251,21421,"romanian","Tau","romanian-Tau"
79992,81126,"romanian","Omu","romanian-Omu"
81126,81833,"romanian","Omu","romanian-Omu"
81833,84380,"romanian","Omu","romanian-Omu"
84380,84606,"romanian","Omu","romanian-Omu"
84606,85112,"romanian","Omu","romanian-Omu"
85112,87808,"romanian","Omu","romanian-Omu"
87808,86414,"romanian","Omu","romanian-Omu"
81833,81693,"romanian","Omu","romanian-Omu"
81693,83207,"romanian","Omu","romanian-Omu"
83207,84380,"romanian","Omu","romanian-Omu"
81693,80816,"romanian","Omu","romanian-Omu"
80816,80170,"romanian","Omu","romanian-Omu"
83207,85693,"romanian","Omu","romanian-Omu"
85693,86974,"romanian","Omu","romanian-Omu"
86974,87933,"romanian","Omu","romanian-Omu"
87933,88794,"romanian","Omu","romanian-Omu"
88794,88817,"romanian","Omu","romanian-Omu"
88817,88528,"romanian","Omu","romanian-Omu"
78554,77661,"romanian","Sar","romanian-Sar"
77661,76852,"romanian","Sar","romanian-Sar"
76852,77450,"romanian","Sar","romanian-Sar"
77450,78072,"romanian","Sar","romanian-Sar"
78072,77233,"romanian","Sar","romanian-Sar"
77233,77450,"romanian","Sar","romanian-Sar"
77450,77661,"romanian","Sar","romanian-Sar"
77233,76276,"romanian","Sar","romanian-Sar"
76276,77070,"romanian","Sar","romanian-Sar"
77070,77622,"romanian","Sar","romanian-Sar"
77622,79593,"romanian","Sar","romanian-Sar"
79593,79882,"romanian","Sar","romanian-Sar"
79882,81377,"romanian","Sar","romanian-Sar"
81377,84012,"romanian","Sar","romanian-Sar"
84012,85755,"romanian","Sar","romanian-Sar"
85755,86263,"romanian","Sar","romanian-Sar"
86263,88048,"romanian","Sar","romanian-Sar"
88048,89962,"romanian","Sar","romanian-Sar"
89962,92946,"romanian","Sar","romanian-Sar"
92946,88771,"romanian","Sar","romanian-Sar"
88771,86032,"romanian","Sar","romanian-Sar"
86032,83000,"romanian","Sar","romanian-Sar"
83000,80883,"romanian","Sar","romanian-Sar"
80883,79593,"romanian","Sar","romanian-Sar"
86032,86742,"romanian","Sar","romanian-Sar"
86742,85355,"romanian","Sar","romanian-Sar"
86742,87108,"romanian","Sar","romanian-Sar"
87108,88192,"romanian","Sar","romanian-Sar"
88192,88290,"romanian","Sar","romanian-Sar"
88290,88601,"romanian","Sar","romanian-Sar"
88149,88192,"romanian","Sar","romanian-Sar"
74857,76470,"romanian","Sco","romanian-Sco"
76470,76600,"romanian","Sco","romanian-Sco"
76600,78104,"romanian","Sco","romanian-Sco"
78104,78265,"romanian","Sco","romanian-Sco"
78265,78401,"romanian","Sco","romanian-Sco"
78401,78820,"romanian","Sco","romanian-Sco"
78401,80763,"romanian","Sco","romanian-Sco"
80763,81266,"romanian","Sco","romanian-Sco"
81266,82396,"romanian","Sco","romanian-Sco"
82396,82514,"romanian","Sco","romanian-Sco"
18246,18614,"romanian","Bar","romanian-Bar"
18614,18532,"romanian","Bar","romanian-Bar"
18532,17448,"romanian","Bar","romanian-Bar"
17448,18246,"romanian","Bar","romanian-Bar"
18532,15863,"romanian","Bar","romanian-Bar"
15863,14328,"romanian","Bar","romanian-Bar"
14328,13268,"romanian","Bar","romanian-Bar"
13268,13531,"romanian","Bar","romanian-Bar"
13531,12777,"romanian","Bar","romanian-Bar"
12777,14632,"romanian","Bar","romanian-Bar"
14632,15863,"romanian","Bar","romanian-Bar"
15863,14668,"romanian","Bar","romanian-Bar"
14668,14576,"romanian","Bar","romanian-Bar"
14576,14354,"romanian","Bar","romanian-Bar"
13254,14576,"romanian","Bar","romanian-Bar"
92041,90185,"romanian","Arc","romanian-Arc"
90185,89931,"romanian","Arc","romanian-Arc"
89931,90496,"romanian","Arc","romanian-Arc"
90496,92041,"romanian","Arc","romanian-Arc"
92041,92855,"romanian","Arc","romanian-Arc"
90496,92111,"romanian","Arc","romanian-Arc"
92111,93085,"romanian","Arc","romanian-Arc"
93085,93683,"romanian","Arc","romanian-Arc"
93683,94141,"romanian","Arc","romanian-Arc"
94141,94820,"romanian","Arc","romanian-Arc"
94820,95168,"romanian","Arc","romanian-Arc"
26727,26311,"romanian","Trf","romanian-Trf"
26311,25930,"romanian","Trf","romanian-Trf"
21421,20894,"romanian","Vri","romanian-Vri"
20894,20205,"romanian","Vri","romanian-Vri"
20205,20455,"romanian","Vri","romanian-Vri"
20455,20889,"romanian","Vri","romanian-Vri"
20889,21251,"romanian","Vri","romanian-Vri"
21251,21421,"romanian","Vri","romanian-Vri"
8886,6686,"sami","001","sami-001"
6686,4427,"sami","001","sami-001"
4427,3179,"sami","001","sami-001"
3179,746,"sami","001","sami-001"
6686,14328,"sami","001","sami-001"
14328,15863,"sami","001","sami-001"
15863,14576,"sami","001","sami-001"
15863,17358,"sami","001","sami-001"
17358,18532,"sami","001","sami-001"
18532,18246,"sami","001","sami-001"
17358,24608,"sami","001","sami-001"
24608,25428,"sami","001","sami-001"
24608,23767,"sami","001","sami-001"
23767,23015,"sami","001","sami-001"
67301,65378,"sami","002","sami-002"
65378,62956,"sami","002","sami-002"
62956,59774,"sami","002","sami-002"
59774,53910,"sami","002","sami-002"
54061,58001,"sami","002","sami-002"
26727,26311,"sami","003","sami-003"
26311,25930,"sami","003","sami-003"
11767,11767,"sami","004","sami-004"
69673,69673,"sami","005","sami-005"
91262,91262,"sami","006","sami-006"
97649,97649,"sami","007","sami-007"
17702,17702,"sami","008","sami-008"
37279,37279,"sami","009","sami-009"
36850,36850,"sami","010","sami-010"
37826,37826,"sami","010","sami-010"
20889,20648,"sardinian","001","sardinian-001"
20648,20455,"sardinian","001","sardinian-001"
20455,20205,"sardinian","001","sardinian-001"
20205,20885,"sardinian","001","sardinian-001"
20885,21421,"sardinian","001","sardinian-001"
21421,20889,"sardinian","001","sardinian-001"
17851,17847,"sardinian","002","sardinian-002"
17847,17702,"sardinian","002","sardinian-002"
17702,17573,"sardinian","002","sardinian-002"
17573,17531,"sardinian","002","sardinian-002"
17531,17499,"sardinian","002","sardinian-002"
17499,17608,"sardinian","002","sardinian-002"
17608,17702,"sardinian","002","sardinian-002"
67301,65378,"sardinian","003","sardinian-003"
65378,62956,"sardinian","003","sardinian-003"
62956,59774,"sardinian","003","sardinian-003"
59774,58001,"sardinian","003","sardinian-003"
58001,53910,"sardinian","003","sardinian-003"
53910,54061,"sardinian","003","sardinian-003"
54061,59774,"sardinian","003","sardinian-003"
27989,26207,"sardinian","004","sardinian-004"
26207,25336,"sardinian","004","sardinian-004"
25336,25930,"sardinian","004","sardinian-004"
25930,24436,"sardinian","004","sardinian-004"
24436,27366,"sardinian","004","sardinian-004"
27366,26727,"sardinian","004","sardinian-004"
26727,27989,"sardinian","004","sardinian-004"
25428,28380,"sardinian","005","sardinian-005"
28380,28360,"sardinian","005","sardinian-005"
28360,24608,"sardinian","005","sardinian-005"
24608,23453,"sardinian","005","sardinian-005"
23453,23015,"sardinian","005","sardinian-005"
23015,25428,"sardinian","005","sardinian-005"
76127,75695,"sardinian","006","sardinian-006"
75695,76267,"sardinian","006","sardinian-006"
76267,76952,"sardinian","006","sardinian-006"
76952,77512,"sardinian","006","sardinian-006"
77512,78159,"sardinian","006","sardinian-006"
78159,78493,"sardinian","006","sardinian-006"
49669,49583,"sardinian","007","sardinian-007"
49583,50583,"sardinian","007","sardinian-007"
50583,50335,"sardinian","007","sardinian-007"
50335,48455,"sardinian","007","sardinian-007"
48455,47908,"sardinian","007","sardinian-007"
17448,18246,"sardinian","008","sardinian-008"
18246,18614,"sardinian","008","sardinian-008"
18614,18532,"sardinian","008","sardinian-008"
18532,17358,"sardinian","008","sardinian-008"
17358,15863,"sardinian","008","sardinian-008"
15863,14328,"sardinian","008","sardinian-008"
14328,13268,"sardinian","008","sardinian-008"
15863,14576,"sardinian","008","sardinian-008"
14576,14354,"sardinian","008","sardinian-008"
14354,13254,"sardinian","008","sardinian-008"
102098,100453,"sardinian","009","sardinian-009"
100453,98110,"sardinian","009","sardinian-009"
98110,95947,"sardinian","009","sardinian-009"
102488,100453,"sardinian","009","sardinian-009"
100453,97165,"sardinian","009","sardinian-009"
8886,6686,"sardinian","010","sardinian-010"
6686,4427,"sardinian","010","sardinian-010"
4427,3179,"sardinian","010","sardinian-010"
3179,746,"sardinian","010","sardinian-010"
26727,26311,"sardinian","011","sardinian-011"
26311,25930,"sardinian","011","sardinian-011"
67301,65378,"siberian","Elk","siberian-Elk"
65378,62956,"siberian","Elk","siberian-Elk"
62956,59774,"siberian","Elk","siberian-Elk"
59774,58001,"siberian","Elk","siberian-Elk"
58001,53910,"siberian","Elk","siberian-Elk"
53910,54061,"siberian","Elk","siberian-Elk"
54061,59774,"siberian","Elk","siberian-Elk"
26241,26268,"siberian","Kic","siberian-Kic"
26268,26727,"siberian","Kic","siberian-Kic"
26727,26311,"siberian","Kic","siberian-Kic"
26311,25930,"siberian","Kic","siberian-Kic"
17499,17489,"siberian","DNe","siberian-DNe"
17489,17531,"siberian","DNe","siberian-DNe"
17531,17579,"siberian","DNe","siberian-DNe"
17579,17664,"siberian","DNe","siberian-DNe"
17664,17851,"siberian","DNe","siberian-DNe"
17851,17847,"siberian","DNe","siberian-DNe"
17847,17608,"siberian","DNe","siberian-DNe"
17608,17499,"siberian","DNe","siberian-DNe"
61084,60718,"tongan","001","tongan-001"
62434,59747,"tongan","001","tongan-001"
36850,37826,"tongan","002","tongan-002"
26727,26311,"tongan","003","tongan-003"
26311,25930,"tongan","003","tongan-003"
21421,20885,"tongan","004","tongan-004"
20885,20205,"tongan","004","tongan-004"
20205,20455,"tongan","004","tongan-004"
20455,20889,"tongan","004","tongan-004"
42913,45556,"tongan","005","tongan-005"
41037,45941,"tongan","005","tongan-005"
71683,68702,"tongan","006","tongan-006"
25281,25930,"tongan","007","tongan-007"
25930,26311,"tongan","007","tongan-007"
26311,26727,"tongan","007","tongan-007"
26727,26549,"tongan","007","tongan-007"
26549,26263,"tongan","007","tongan-007"
26263,26237,"tongan","007","tongan-007"
26237,26258,"tongan","007","tongan-007"
26258,26241,"tongan","007","tongan-007"
26311,45496,"tongan","008","tongan-008"
45496,60781,"tongan","008","tongan-008"
60742,64394,"tongan","009","tongan-009"
64394,64241,"tongan","009","tongan-009"
78493,78159,"tongan","010","tongan-010"
78159,77512,"tongan","010","tongan-010"
77512,76952,"tongan","010","tongan-010"
76952,76267,"tongan","010","tongan-010"
76267,75695,"tongan","010","tongan-010"
75695,76127,"tongan","010","tongan-010"
8886,6686,"tongan","011","tongan-011"
6686,4427,"tongan","011","tongan-011"
4427,3179,"tongan","011","tongan-011"
3179,746,"tongan","011","tongan-011"
78820,78401,"tukano","001","tukano-001"
78401,78265,"tukano","001","tukano-001"
78401,80112,"tukano","001","tukano-001"
80112,80763,"tukano","001","tukano-001"
80763,81266,"tukano","001","tukano-001"
81266,82396,"tukano","001","tukano-001"
82396,82514,"tukano","001","tukano-001"
82514,82729,"tukano","001","tukano-001"
82729,84143,"tukano","001","tukano-001"
84143,86228,"tukano","001","tukano-001"
86228,87073,"tukano","001","tukano-001"
87073,86670,"tukano","001","tukano-001"
86670,86170,"tukano","001","tukano-001"
86170,85696,"tukano","001","tukano-001"
85696,85927,"tukano","001","tukano-001"
85927,87261,"tukano","001","tukano-001"
87261,87073,"tukano","001","tukano-001"
87073,89642,"tukano","001","tukano-001"
89642,90185,"tukano","001","tukano-001"
90185,89931,"tukano","001","tukano-001"
89931,89678,"tukano","001","tukano-001"
89678,90496,"tukano","001","tukano-001"
90496,92041,"tukano","001","tukano-001"
92041,92855,"tukano","001","tukano-001"
92855,93864,"tukano","001","tukano-001"
93864,93506,"tukano","001","tukano-001"
93506,91918,"tukano","001","tukano-001"
91918,90968,"tukano","001","tukano-001"
90968,90887,"tukano","001","tukano-001"
90887,90982,"tukano","001","tukano-001"
90982,91494,"tukano","001","tukano-001"
91494,92382,"tukano","001","tukano-001"
92382,92953,"tukano","001","tukano-001"
92953,93542,"tukano","001","tukano-001"
93542,94005,"tukano","001","tukano-001"
94005,94160,"tukano","001","tukano-001"
94160,94114,"tukano","001","tukano-001"
94114,93825,"tukano","001","tukano-001"
93825,93174,"tukano","001","tukano-001"
93174,92989,"tukano","001","tukano-001"
92989,91875,"tukano","001","tukano-001"
91875,91989,"tukano","001","tukano-001"
91989,92226,"tukano","001","tukano-001"
102532,102281,"tukano","002","tukano-002"
102281,101769,"tukano","002","tukano-002"
101769,101958,"tukano","002","tukano-002"
101958,102532,"tukano","002","tukano-002"
101769,101882,"tukano","002","tukano-002"
101769,101589,"tukano","002","tukano-002"
101589,101483,"tukano","002","tukano-002"
101483,101421,"tukano","002","tukano-002"
101421,101800,"tukano","002","tukano-002"
101421,101916,"tukano","002","tukano-002"
98036,97649,"tukano","002","tukano-002"
97649,97278,"tukano","002","tukano-002"
115438,115669,"tukano","003","tukano-003"
115669,116118,"tukano","003","tukano-003"
116118,116247,"tukano","003","tukano-003"
116247,116901,"tukano","003","tukano-003"
116901,117089,"tukano","003","tukano-003"
117089,117218,"tukano","003","tukano-003"
117218,117629,"tukano","003","tukano-003"
117629,301,"tukano","003","tukano-003"
301,696,"tukano","003","tukano-003"
696,983,"tukano","003","tukano-003"
983,1170,"tukano","003","tukano-003"
1170,1402,"tukano","003","tukano-003"
1402,1728,"tukano","003","tukano-003"
116901,116957,"tukano","003","tukano-003"
116957,116971,"tukano","003","tukano-003"
116971,116758,"tukano","003","tukano-003"
116758,116368,"tukano","003","tukano-003"
116758,116591,"tukano","003","tukano-003"
114724,114939,"tukano","004","tukano-004"
114939,114855,"tukano","004","tukano-004"
114855,115033,"tukano","004","tukano-004"
115033,115115,"tukano","004","tukano-004"
115033,114939,"tukano","004","tukano-004"
17772,18453,"tukano","005","tukano-005"
18453,19167,"tukano","005","tukano-005"
19167,20070,"tukano","005","tukano-005"
20070,19812,"tukano","005","tukano-005"
19812,19343,"tukano","005","tukano-005"
19343,18396,"tukano","005","tukano-005"
18396,17358,"tukano","005","tukano-005"
17358,16826,"tukano","005","tukano-005"
16826,16244,"tukano","005","tukano-005"
16244,15863,"tukano","005","tukano-005"
15863,15444,"tukano","005","tukano-005"
15444,15219,"tukano","005","tukano-005"
15219,15979,"tukano","005","tukano-005"
15979,16599,"tukano","005","tukano-005"
16599,16292,"tukano","005","tukano-005"
16292,16602,"tukano","005","tukano-005"
16602,16281,"tukano","005","tukano-005"
16281,16228,"tukano","005","tukano-005"
16292,14328,"tukano","005","tukano-005"
14328,12692,"tukano","005","tukano-005"
12692,11279,"tukano","005","tukano-005"
11279,10729,"tukano","005","tukano-005"
10729,9990,"tukano","005","tukano-005"
9990,8886,"tukano","005","tukano-005"
8886,8626,"tukano","005","tukano-005"
8626,7965,"tukano","005","tukano-005"
7965,6692,"tukano","005","tukano-005"
8886,6686,"tukano","005","tukano-005"
6686,4422,"tukano","005","tukano-005"
4422,4427,"tukano","005","tukano-005"
4427,4962,"tukano","005","tukano-005"
4962,5021,"tukano","005","tukano-005"
5021,4475,"tukano","005","tukano-005"
4475,4151,"tukano","005","tukano-005"
4151,4427,"tukano","005","tukano-005"
4427,2876,"tukano","005","tukano-005"
2876,746,"tukano","005","tukano-005"
746,518,"tukano","005","tukano-005"
746,117863,"tukano","005","tukano-005"
746,117301,"tukano","005","tukano-005"
746,43,"tukano","005","tukano-005"
746,3179,"tukano","005","tukano-005"
3179,2611,"tukano","005","tukano-005"
2611,2505,"tukano","005","tukano-005"
2505,2920,"tukano","005","tukano-005"
2920,3544,"tukano","005","tukano-005"
3544,3179,"tukano","005","tukano-005"
3179,3821,"tukano","005","tukano-005"
3821,4422,"tukano","005","tukano-005"
3821,5251,"tukano","005","tukano-005"
5251,6371,"tukano","005","tukano-005"
6371,7607,"tukano","005","tukano-005"
7607,10814,"tukano","005","tukano-005"
10814,13339,"tukano","005","tukano-005"
13339,13965,"tukano","005","tukano-005"
13965,14544,"tukano","005","tukano-005"
14544,16335,"tukano","005","tukano-005"
16335,17358,"tukano","005","tukano-005"
17847,17702,"tukano","006","tukano-006"
17702,17608,"tukano","006","tukano-006"
17608,17499,"tukano","006","tukano-006"
17499,17489,"tukano","006","tukano-006"
17489,17531,"tukano","006","tukano-006"
17531,17579,"tukano","006","tukano-006"
17579,17573,"tukano","006","tukano-006"
17573,17702,"tukano","006","tukano-006"
21421,20885,"tukano","007","tukano-007"
20885,20205,"tukano","007","tukano-007"
20205,20455,"tukano","007","tukano-007"
20455,20889,"tukano","007","tukano-007"
25930,26311,"tukano","008","tukano-008"
26311,26727,"tukano","008","tukano-008"
26727,26885,"tukano","008","tukano-008"
26885,27989,"tukano","008","tukano-008"
27989,25336,"tukano","008","tukano-008"
25336,26594,"tukano","008","tukano-008"
26594,26885,"tukano","008","tukano-008"
61418,62356,"tukano","009","tukano-009"
62356,61724,"tukano","009","tukano-009"
61724,62886,"tukano","009","tukano-009"
62886,63948,"tukano","009","tukano-009"
61724,60957,"tukano","009","tukano-009"
60957,60202,"tukano","009","tukano-009"
60957,61420,"tukano","009","tukano-009"
61420,61724,"tukano","009","tukano-009"
61724,61719,"tukano","009","tukano-009"
61719,62886,"tukano","009","tukano-009"
61719,61295,"tukano","009","tukano-009"
61295,61071,"tukano","009","tukano-009"
61071,60941,"tukano","009","tukano-009"
60941,61420,"tukano","009","tukano-009"
60941,60351,"tukano","009","tukano-009"
60351,60170,"tukano","009","tukano-009"
60351,60514,"tukano","009","tukano-009"
60351,60066,"tukano","009","tukano-009"
61071,60904,"tukano","009","tukano-009"
60904,60746,"tukano","009","tukano-009"
60746,60697,"tukano","009","tukano-009"
60697,60742,"tukano","009","tukano-009"
60718,62434,"tukano","010","tukano-010"
62434,61084,"tukano","010","tukano-010"
61084,59747,"tukano","010","tukano-010"
59747,60718,"tukano","010","tukano-010"
54061,53910,"tukano","011","tukano-011"
53910,58001,"tukano","011","tukano-011"
58001,59774,"tukano","011","tukano-011"
59774,62956,"tukano","011","tukano-011"
62956,65378,"tukano","011","tukano-011"
65378,67301,"tukano","011","tukano-011"
78820,78401,"tupi","001","tupi-001"
78933,78401,"tupi","001","tupi-001"
78401,78265,"tupi","001","tupi-001"
78265,78104,"tupi","001","tupi-001"
78104,77634,"tupi","001","tupi-001"
77634,76297,"tupi","001","tupi-001"
76297,74395,"tupi","001","tupi-001"
74395,74824,"tupi","001","tupi-001"
74824,70264,"tupi","001","tupi-001"
70264,62268,"tupi","001","tupi-001"
62268,60718,"tupi","001","tupi-001"
60718,61585,"tupi","001","tupi-001"
61585,62322,"tupi","001","tupi-001"
62322,64094,"tupi","001","tupi-001"
64094,65387,"tupi","001","tupi-001"
65387,72131,"tupi","001","tupi-001"
72131,77952,"tupi","001","tupi-001"
77952,79664,"tupi","001","tupi-001"
79664,82363,"tupi","001","tupi-001"
82363,83081,"tupi","001","tupi-001"
83081,83153,"tupi","001","tupi-001"
83153,85792,"tupi","001","tupi-001"
85792,89096,"tupi","001","tupi-001"
89096,88726,"tupi","001","tupi-001"
89096,87936,"tupi","001","tupi-001"
89096,87846,"tupi","001","tupi-001"
83153,83057,"tupi","001","tupi-001"
83057,82729,"tupi","001","tupi-001"
82729,82514,"tupi","001","tupi-001"
82514,82396,"tupi","001","tupi-001"
82396,81266,"tupi","001","tupi-001"
81266,80763,"tupi","001","tupi-001"
80763,80112,"tupi","001","tupi-001"
80112,78401,"tupi","001","tupi-001"
82729,84143,"tupi","001","tupi-001"
84143,86228,"tupi","001","tupi-001"
86228,87073,"tupi","001","tupi-001"
87073,86670,"tupi","001","tupi-001"
87073,85927,"tupi","001","tupi-001"
79374,78933,"tupi","001","tupi-001"
87261,87073,"tupi","001","tupi-001"
87073,86698,"tupi","001","tupi-001"
86670,85927,"tupi","001","tupi-001"
25336,25930,"tupi","002","tupi-002"
25930,26311,"tupi","002","tupi-002"
26311,26727,"tupi","002","tupi-002"
26727,27366,"tupi","002","tupi-002"
25336,27989,"tupi","002","tupi-002"
21421,25336,"tupi","002","tupi-002"
21421,20894,"tupi","002","tupi-002"
21421,20889,"tupi","002","tupi-002"
20889,20455,"tupi","002","tupi-002"
20455,20205,"tupi","002","tupi-002"
20205,20894,"tupi","002","tupi-002"
20455,17847,"tupi","002","tupi-002"
22449,22509,"tupi","002","tupi-002"
22509,22845,"tupi","002","tupi-002"
22449,22549,"tupi","002","tupi-002"
22797,22549,"tupi","002","tupi-002"
24010,23607,"tupi","002","tupi-002"
24010,24197,"tupi","002","tupi-002"
22845,23607,"tupi","002","tupi-002"
24436,23875,"tupi","002","tupi-002"
23607,22845,"tupi","002","tupi-002"
22797,23875,"tupi","002","tupi-002"
109492,112724,"tupi","003","tupi-003"
109492,107418,"tupi","003","tupi-003"
107418,105199,"tupi","003","tupi-003"
109492,110991,"tupi","003","tupi-003"
110991,114104,"tupi","003","tupi-003"
114104,746,"tupi","003","tupi-003"
746,3179,"tupi","003","tupi-003"
3179,3300,"tupi","003","tupi-003"
3300,3821,"tupi","003","tupi-003"
3300,117221,"tupi","003","tupi-003"
117221,116584,"tupi","003","tupi-003"
116584,110351,"tupi","003","tupi-003"
110351,106711,"tupi","003","tupi-003"
106711,105102,"tupi","003","tupi-003"
106711,106551,"tupi","003","tupi-003"
105102,104887,"tupi","003","tupi-003"
6686,4427,"tupi","003","tupi-003"
105102,103413,"tupi","003","tupi-003"
