"hip","proper","ra","dec","mag","t_eff"
28271,"",5.973456,1.837108,5.89,7634
28287,"",5.977097,-44.034562,5.81,4735
28296,"",5.980437,0.552979,5.21,9406
28302,"",5.981455,12.808264,5.7,5110
28321,"",5.983633,-9.382223,6.15,7052
28325,"",5.984531,-9.55825,5.04,7834
28328,"",5.985778,-42.815135,3.96,4583
28343,"",5.989384,49.92454,5.9,4500
28358,"",5.992111,54.284656,3.72,4830
28360,"Menkalinan",5.992149,44.947433,1.9,8653
28380,"",5.995351,37.212585,2.65,11180
28385,"",5.996063,55.320857,6.42,7127
28390,"",5.996652,54.547009,6.14,4495
28404,"",5.998917,45.936736,4.3,3460
28413,"",6.00093,-3.074253,4.53,4487
28434,"",6.004905,-12.900034,6.21,6929
28438,"",6.005252,44.592013,6.21,4615
28484,"",6.013661,-51.216319,5.65,7726
28499,"",6.016267,47.901923,5.71,9634
28500,"",6.016793,27.572362,6.04,7662
28517,"",6.019457,31.034517,6.18,8496
28520,"",6.020305,-25.417763,6.04,9176
28524,"",6.021194,-33.911835,5.54,3828
28532,"",6.022272,85.182113,6.17,3863
28561,"",6.02823,22.401001,6.36,10870
28562,"",6.028627,48.959445,5.98,4099
28574,"",6.030673,-10.59793,4.92,12680
28596,"",6.035924,-60.09683,6.41,3975
28614,"",6.039722,9.647276,4.12,7952
28622,"",6.042726,-14.497157,6.2,4954
28634,"",6.04587,47.809529,6.49,6017
28637,"",6.046833,49.905678,6.04,10065
28642,"",6.048193,43.378334,6.38,4481
28644,"",6.048657,32.635697,6.23,6474
28656,"",6.051198,57.018314,6.5,4942
28675,"",6.054333,-26.284544,5.03,4265
28677,"",6.054982,42.911564,6.08,4890
28686,"",6.05688,11.681065,6.09,10102
28691,"",6.057602,19.690561,5.14,11584
28716,"",6.065329,20.138452,4.64,7560
28734,"",6.068671,23.263341,4.16,5200
28744,"",6.070417,-6.708941,5.19,10749
28756,"",6.072296,-32.17243,5.65,15856
28764,"",6.074572,-45.036603,6.35,6215
28765,"",6.074752,51.573395,6.39,7791
28790,"",6.077811,-45.078932,5.93,6314
28812,"",6.082829,5.41997,5.67,4761
28814,"",6.082878,4.158671,5.63,4772
28816,"",6.083091,-16.484435,4.92,7791
28820,"",6.084051,37.964272,6.32,5224
28823,"",6.084276,42.981635,5.9,6929
28829,"",6.085619,59.39321,6.32,4636
28831,"",6.085924,75.585919,6.28,3968
28854,"",6.090842,-10.242596,5.88,6851
28855,"",6.090882,-35.513647,5.8,9176
28861,"",6.09275,33.59905,6.23,11073
28899,"",6.101538,-29.758624,5.79,9014
28908,"",6.102375,35.38774,6.12,5895
28910,"",6.10259,-14.935254,4.67,8960
28909,"",6.102603,-66.039621,5.72,9907
28930,"",6.106235,29.512414,6.01,3333
28943,"",6.108916,-23.110846,5.46,8776
28946,"",6.109749,38.482644,5.35,7478
28949,"",6.11076,-4.193836,5.37,12443
28951,"",6.110883,63.453838,6.42,4828
28957,"",6.111402,-42.298804,6.15,7505
28984,"",6.115976,-21.812299,5.74,3818
28988,"",6.117187,-45.09151,6.48,4555
28991,"",6.117604,-62.154581,5.04,4396
28992,"",6.117686,-34.312021,5.82,13062
29025,"",6.124099,41.854282,6.15,4487
29034,"",6.125453,-37.25292,5,11523
29038,"",6.126201,14.768472,4.42,14429
29048,"",6.128233,-19.165866,5.28,3606
29064,"",6.13135,-42.154043,5.5,9433
29114,"",6.13976,41.055726,6.34,4766
29129,"",6.142953,-44.356212,6.26,12974
29134,"",6.145643,-68.843409,5.06,10894
29138,"",6.146398,8.669432,6.55,10726
29140,"",6.146584,-6.821373,6.46,5105
29150,"",6.149407,-22.427412,5.49,9680
29151,"",6.149418,2.499692,5.7,8747
29178,"",6.15561,-18.126385,6.36,10196
29185,"",6.156508,-49.562831,6.48,6277
29196,"",6.15901,22.190262,5.93,3712
29205,"",6.15959,-14.584619,5.56,4576
29210,"",6.16007,-5.711429,6.16,6958
29225,"",6.162218,23.113466,5.75,7816
29233,"",6.163096,-26.701086,6.27,4830
29234,"",6.163322,-22.774343,5.71,6483
29246,"",6.16639,58.935694,5.35,4672
29263,"",6.169558,-40.353792,5.54,3592
29271,"",6.170632,-74.753045,5.08,5522
29276,"",6.171642,-54.968645,4.72,19864
29294,"",6.1763,-27.154343,5.72,4715
29304,"",6.177758,-45.281988,6.28,9711
29323,"",6.183671,-6.754221,6.15,9392
29326,"",6.183825,18.130465,6.37,4241
29348,"",6.187117,60.453487,6.48,3472
29347,"",6.187127,-26.4821,6.08,9856
29353,"",6.1875,-65.589417,5.01,3782
29371,"",6.191086,13.638561,6.04,9250
29379,"",6.192307,24.420253,5.83,4647
29388,"",6.193496,48.710989,5.78,8455
29401,"",6.195477,-4.66544,6.18,11073
29404,"",6.196087,52.647186,6.28,8146
29417,"",6.197726,-6.550287,5.06,17040
29426,"",6.198999,14.208765,4.45,15433
29433,"",6.200372,19.790543,5.76,10870
29434,"",6.200911,16.130406,4.95,13625
29451,"",6.20559,32.69338,5.78,3653
29490,"",6.214182,65.718422,5.36,4251
29508,"",6.216499,10.287415,6.6,10870
29509,"",6.216548,6.016258,6.45,3725
29525,"",6.220139,10.627144,6.43,5680
29568,"",6.22925,-23.861938,6.37,5525
29569,"",6.229262,51.172469,6.07,4753
29575,"",6.231732,-3.741374,5.83,5031
29616,"",6.241273,17.906353,5.86,7467
29629,"",6.243529,-4.568457,5.83,13932
29650,"",6.247467,19.156448,5.2,6590
29651,"",6.247592,-6.274776,3.99,4292
29655,"",6.247961,22.506799,3.31,3780
29679,"",6.252334,-20.272186,5.88,4287
29678,"",6.252353,13.851098,5.91,20103
29692,"",6.254923,-18.477163,5.99,4740
29696,"",6.256304,29.498076,4.32,4809
29704,"",6.25698,16.143175,5.34,11709
29705,"",6.257263,-9.035757,6.09,11126
29711,"",6.258243,-4.914719,5.99,8480
29716,"",6.259518,-0.512189,5.62,6260
29728,"",6.26116,6.066166,6.07,12521
29730,"",6.261257,59.998975,5.37,4259
29735,"",6.262468,-13.718414,5,11047
29736,"",6.26249,12.551067,5.44,9326
29746,"",6.264992,1.169078,6.37,6532
29771,"",6.268803,-16.618006,5.97,14605
29788,"",6.271892,-59.213504,6.44,5921
29789,"",6.271957,23.970027,6.09,5059
29798,"",6.273276,17.181607,6.39,3861
29800,"",6.274061,12.272163,5.04,6586
29807,"",6.275871,-35.140519,4.37,4892
29808,"",6.276553,-39.264394,6,7998
29840,"",6.282974,23.740909,6.24,6518
29842,"",6.283675,-37.737445,5.54,4613
29843,"",6.284331,-22.715229,6.05,5984
29850,"",6.285172,9.94239,5.39,8407
29852,"",6.285991,-37.253498,5.88,8160
29860,"",6.287816,5.100112,5.7,5859
29895,"",6.294923,-16.815908,5.15,4334
29913,"",6.297706,-52.733031,6.4,4067
29919,"",6.298563,61.515286,5.01,2635
29931,"",6.301558,14.382859,6.12,9082
29941,"",6.303813,-19.966974,5.51,14371
29949,"",6.304684,46.360443,6.33,4641
29982,"",6.311209,9.047183,6.24,5119
29990,"",6.312996,-50.3591,7.03,5200
29993,"",6.313553,-15.024954,6.04,3599
29996,"",6.314051,-9.390018,5.36,4424
29997,"",6.314105,69.319787,4.76,9200
30011,"",6.316382,-20.925611,5.79,13932
30019,"",6.317178,17.325259,6.27,11493
30028,"",6.31887,-8.586012,6.22,10254
30060,"",6.327052,59.010964,4.44,9117
30062,"",6.32727,-22.103119,6.29,4038
30069,"",6.328043,-34.396591,5.76,11099
30073,"",6.328555,-7.822908,5.27,15232
30093,"",6.333222,-2.944493,4.91,3747
30099,"",6.334507,14.651127,5.67,3832
30104,"",6.335018,-48.741093,6.61,5699
30122,"",6.338553,-30.063367,3.02,14202
30141,"",6.3431,-23.637963,6.49,4608
30143,"",6.3434,-34.144144,5.55,15571
30190,"",6.351509,-11.817324,6.32,3554
30200,"",6.35331,29.540816,6.41,8939
30214,"",6.356865,-11.773238,5.48,9503
30217,"",6.357158,2.268522,6.3,7478
30218,"",6.357201,17.763503,6.32,4664
30247,"",6.362811,53.452179,5.34,6509
30272,"",6.367654,59.372099,6.05,8064
30277,"",6.368564,-33.4364,3.85,5146
30318,"",6.376776,12.570237,6,7122
30321,"",6.37729,-69.984043,5.56,3971
30324,"Mirzam",6.378329,-17.955918,1.98,21255
30342,"",6.382179,-56.369969,5.6,7527
30343,"",6.382673,22.513586,2.87,3725
30352,"",6.383741,-63.683136,6.3,3749
30357,"",6.385103,56.976349,6.47,4709
30376,"",6.387355,-31.790312,6.31,5068
30382,"",6.38847,3.764489,6.41,13625
30407,"",6.393311,-9.874727,6.11,2650
30419,"",6.396135,4.592865,4.39,7679
30420,"",6.396151,-15.071257,6.27,3925
30423,"",6.396367,-58.543871,6.47,8298
30436,"",6.398866,-25.577629,5.61,3870
30438,"Canopus",6.399195,-52.69566,-0.62,7991
30444,"",6.400281,-36.707764,5.62,4798
30448,"",6.400634,8.885014,6.24,10611
30457,"",6.402867,-11.530088,5.21,4439
30463,"",6.40385,-60.281325,5.78,9546
30468,"",6.405716,-12.961939,6.12,10995
30480,"",6.407384,-63.428929,6.45,5689
30501,"",6.412152,25.048714,6.35,4473
30503,"",6.412193,-28.780112,6.37,5803
30505,"",6.41236,-40.283979,6.3,10375
30517,"",6.414658,16.05713,6.35,4731
30520,"",6.414973,49.287893,4.92,2105
30524,"",6.415501,-63.828144,6.26,12329
30541,"",6.420278,7.085713,6.26,5165
30545,"",6.421263,-0.945883,5.88,6029
30564,"",6.424493,14.721992,6.3,NA
30565,"",6.424623,-69.690299,5.37,4906
30566,"",6.425001,-35.064153,6.24,4236
30570,"",6.425816,23.327169,6.05,9262
30591,"",6.428793,-48.176898,5.76,10634
30595,"",6.42976,-3.889032,6.33,4815
30602,"",6.431202,11.125884,6.39,8653
30608,"",6.433008,-7.894983,6.4,8118
30627,"",6.435986,-3.515691,6.42,4776
30651,"",6.440514,56.285096,5.53,7549
30660,"",6.442901,-4.5974,6.16,13725
30666,"",6.444329,-1.507336,5.87,8718
30669,"",6.445183,-14.603429,6.32,4419
30675,"",6.445792,-7.511936,6.35,10634
30679,"",6.44691,58.417409,5.21,3917
30700,"",6.450243,-4.355659,6.5,13932
30703,"",6.451147,-58.002116,5.82,4357
30706,"",6.452107,-37.895507,6.48,6757
30711,"",6.45316,-25.856496,6.05,6103
30717,"",6.453823,0.299246,5.19,4514
30720,"",6.454331,-0.275999,5.55,4199
30728,"",6.455681,2.908288,5.55,4783
30741,"",6.459867,32.562946,6.43,4382
30769,"",6.465742,20.49632,6.22,9014
30772,"",6.465992,-4.762154,5.06,15101
30788,"",6.469503,-32.58007,4.47,14725
30794,"",6.47069,70.53532,6.03,8431
30798,"",6.471324,1.912679,6.48,10703
30804,"",6.471893,10.303893,6.16,4576
30815,"",6.47446,16.238386,6.24,5066
30827,"",6.476136,30.493034,5.75,5340
30836,"",6.477061,-17.466009,5.76,4632
30840,"",6.477568,-32.371279,5.74,14202
30849,"",6.47845,-41.074877,6.32,6775
30867,"",6.480297,-7.033062,3.76,12111
30883,"",6.482719,20.212133,4.13,12183
30906,"",6.487448,2.646194,6.17,3915
30932,"",6.491255,-56.852766,5.2,4688
30953,"",6.496969,-50.239085,5.28,6866
30972,"",6.500827,46.685554,5.88,4080
30973,"",6.500836,-65.568242,6.28,7072
30986,"",6.503132,-10.081511,5.92,4204
30988,"",6.503283,-19.214889,6.44,3529
31024,"",6.50969,-13.148172,6.16,13062
31037,"",6.512858,-27.769575,5.92,13985
31039,"",6.51309,58.162633,5.86,4981
31056,"",6.516638,-40.916253,6.19,4163
31066,"",6.519323,11.251375,6.17,12219
31068,"",6.519624,-61.879545,6.15,13526
31072,"",6.520304,-35.25884,5.82,5254
31079,"",6.521744,-51.825953,5.58,6146
31084,"",6.523068,-12.391953,5.16,4386
31086,"",6.523333,-32.868548,6.31,3592
31099,"",6.526374,-36.940027,6.26,3782
31105,"",6.527065,15.903501,6.38,7349
31119,"",6.530083,11.544412,5.22,7858
31121,"",6.530573,-8.158235,5.43,4204
31125,"",6.530935,-23.418422,4.34,21953
31137,"",6.532864,-58.753835,5.69,10545
31158,"",6.538485,17.784349,6.26,6118
31159,"",6.538668,4.855999,5.88,4855
31165,"",6.539271,-37.696702,5.25,4884
31167,"",6.539758,-5.86882,5.6,7450
31168,"",6.539798,11.67352,6.08,4720
31173,"",6.540885,32.454898,5.82,7840
31190,"",6.54416,-32.030447,5.73,15433
31205,"",6.546354,-11.166381,6.3,4672
31216,"",6.548396,7.332965,4.47,9225
31241,"",6.552844,-38.62519,6.44,4851
31265,"",6.557304,-52.329234,6.18,4686
31266,"",6.557409,-20.923961,6.39,5244
31277,"",6.560046,14.155163,5.57,4655
31278,"",6.560534,-1.220154,5.09,12846
31299,"",6.563745,-36.232029,5.42,4129
31359,"",6.575777,55.353042,6.45,3885
31362,"",6.576481,-32.716255,5.62,11235
31385,"",6.579533,7.572482,6.44,9680
31407,"",6.58294,-52.975607,4.35,9856
31416,"",6.584274,-22.964793,4.54,10102
31434,"",6.586684,28.022314,5.26,9649
31446,"",6.58773,0.890216,5.78,9474
31448,"",6.588221,9.988335,5.93,3975
31457,"",6.590061,-36.779879,5.59,12762
31469,"",6.591894,-22.109053,6.32,4792
31509,"",6.598344,-36.088632,6.36,6344
31564,"",6.606347,-18.659904,5.71,5169
31579,"",6.609121,38.4455,5.4,NA
31583,"",6.609814,-5.211143,5.52,11153
31592,"",6.611399,-19.255879,3.95,4779
31593,"",6.611407,-22.614732,6.35,12255
31599,"",6.612944,-13.321036,5.95,3868
31603,"",6.614243,-41.557141,6.36,4581
31617,"",6.617191,-38.146506,6.03,4792
31637,"",6.62051,-36.990651,5.72,12076
31646,"",6.623345,6.135382,6.05,9288
31650,"",6.624247,24.590851,6.44,8447
31662,"",6.626915,10.853293,6.39,4239
31665,"",6.627332,56.857531,5.87,9447
31672,"",6.627868,2.704158,6.17,4700
31674,"",6.627998,-12.985116,6.11,4861
31676,"",6.6282,61.481233,5.94,5055
31681,"Alhena",6.628528,16.399252,1.93,9517
31685,"",6.629353,-43.195934,3.17,11773
31688,"",6.629891,-32.339735,5.25,4529
31697,"",6.631307,4.95667,6.14,8530
31700,"",6.631506,-18.237478,4.42,4599
31703,"",6.631984,73.695636,6.26,6747
31711,"",6.633443,-61.533387,6.15,5810
31733,"",6.639016,-2.543897,6.14,4043
31736,"",6.639697,-23.580321,6.48,5676
31737,"",6.639725,28.984354,5.76,9546
31758,"",6.643174,-16.873547,6.01,9003
31765,"",6.643787,-48.220183,5.05,4855
31766,"",6.643941,1.613518,6.23,8573
31771,"",6.644317,39.390854,5.7,4213
31789,"",6.646995,39.902559,5.34,10970
31813,"",6.651472,22.030881,6.09,4798
31827,"",6.654644,-14.145764,4.82,4062
31832,"",6.655507,42.488877,4.8,4429
31850,"",6.658745,24.600162,6.43,6190
31852,"",6.6592,28.263134,6.02,11291
31859,"",6.660062,-23.695662,6.05,10029
31870,"",6.66185,-30.470491,5.7,4604
31876,"",6.663255,12.982768,5.99,8786
31889,"",6.666078,44.014114,6.35,4453
31897,"",6.667474,-80.813593,5.61,7685
31940,"",6.674679,77.995782,5.75,4011
31946,"",6.675624,71.748786,5.88,4451
31977,"",6.68266,-71.775192,6.5,4647
31978,"",6.682961,9.895754,4.66,20349
31992,"",6.684845,0.495323,5.79,11493
32007,"",6.68727,-40.349847,6.16,13478
32012,"",6.688117,11.003197,6.19,3558
32019,"",6.689138,28.196638,6.45,4682
32020,"",6.689428,16.39765,6.28,9774
32040,"",6.693822,35.931928,6.48,6248
32064,"",6.698996,-9.167537,5.21,3943
32067,"",6.699786,6.345425,6.36,11207
32091,"",6.704551,-38.398791,6.28,6987
32104,"",6.706757,17.645303,5.2,8786
32144,"",6.712791,-22.44859,6.26,7112
32173,"",6.718051,44.52445,5.04,4027
32177,"",6.718504,3.033801,6.18,4215
32190,"",6.720483,37.147375,6.21,4800
32208,"",6.723154,-39.193118,6.3,7440
32222,"",6.726872,-73.118208,6.36,4928
32226,"",6.727402,3.932528,5.88,10314
32246,"",6.732202,25.131124,3.06,4197
32249,"",6.733137,13.228017,4.49,4547
32261,"",6.736527,53.295939,6.28,4684
32268,"",6.736812,36.109258,6.37,8766
32269,"",6.736888,-54.695507,6.47,12329
32292,"",6.741241,-31.070523,5.23,12640
32311,"",6.745961,28.970932,5.42,4085
32322,"",6.747765,-27.341666,6.43,6083
32332,"",6.748796,-70.433758,6.1,4265
32349,"Sirius",6.752481,-16.716116,-1.44,9406
32362,"",6.754824,12.895591,3.35,6532
32366,"",6.756378,-31.793661,5.92,6323
32368,"",6.75649,-23.462432,6.04,4481
32385,"",6.758664,-30.94898,5.62,13106
32402,"",6.764922,-52.409691,5.81,3891
32404,"",6.765055,12.693561,6.47,6997
32411,"",6.766499,-14.796127,5.3,8672
32434,"",6.770042,-37.775325,6.19,12482
32438,"",6.770595,59.44167,4.86,8591
32439,"",6.77067,79.564811,5.44,6182
32463,"",6.775671,8.587153,5.92,14973
32474,"",6.777505,-10.10736,5.66,10354
32477,"",6.778242,-54.695028,6.45,5146
32480,"",6.778983,43.577427,5.24,5987
32489,"",6.780417,57.169176,5.34,4920
32492,"",6.780859,-14.425971,5.28,9907
32494,"",6.7813,-51.265667,5.39,4274
32500,"",6.782923,-87.024964,6.46,6595
32504,"",6.783745,-21.015402,6.07,14147
32531,"",6.78853,-55.539988,5.6,3895
32533,"",6.788842,8.037254,4.77,4166
32537,"",6.789278,-37.929698,5.27,11047
32539,"",6.789849,18.193452,6.35,8756
32558,"",6.793673,-8.998503,5.08,2975
32562,"",6.794327,48.789476,5.22,4609
32578,"",6.79768,2.412159,4.48,4666
32607,"",6.803194,-61.941391,3.24,7622
32609,"",6.803407,55.704195,5.54,NA
32617,"",6.805296,-1.318922,5.75,7260
32677,"",6.816038,-15.144726,5.39,11554
32682,"",6.817682,1.002065,6.16,12931
32698,"",6.821225,-2.272038,5.75,11615
32740,"",6.828143,32.606756,5.72,4326
32744,"",6.828889,-24.076066,6.31,8876
32746,"",6.828968,37.512748,6.49,3887
32753,"",6.83051,16.202888,5.87,13018
32759,"",6.830683,-32.508478,3.5,12219
32761,"",6.830921,-53.622449,4.41,5055
32765,"",6.831838,-46.61456,5.14,6456
32768,"",6.832266,-50.61456,2.94,4478
32775,"",6.833614,-60.249146,6.11,6470
32809,"",6.83938,-17.084555,5.77,4102
32810,"",6.839819,-31.706057,5.74,8505
32814,"",6.840416,13.413177,5.68,4275
32827,"",6.8436,-25.778394,6.32,15641
32838,"",6.845084,-8.040996,6.31,9379
32844,"",6.846097,41.78123,4.99,4396
32851,"",6.847176,-0.540882,5.78,6747
32855,"",6.847876,-34.367318,4.99,4194
32864,"",6.849191,67.571934,5.14,13776
32883,"",6.85197,-47.326047,7.3,4576
32912,"",6.857495,-70.963411,5.41,12007
32918,"",6.859048,-48.292754,6.42,4478
32921,"",6.859179,21.761148,5.28,9839
32931,"",6.860938,3.041991,6.37,8896
32938,"",6.861785,-36.23027,5.94,7871
32968,"",6.866664,23.601718,5.68,4048
32990,"",6.873017,-5.316277,6.3,4894
33012,"",6.879287,-59.341195,6.41,7883
33015,"",6.879761,-43.975594,6.47,11709
33018,"",6.879816,33.961254,3.6,8439
33024,"",6.880408,8.380373,5.75,7375
33040,"",6.883417,-26.957632,6.33,4147
33041,"",6.883725,38.869157,6.1,6700
33044,"",6.884316,35.787995,6.03,4068
33048,"",6.884738,59.448543,5.34,5641
33056,"",6.885438,44.839941,6.24,7544
33064,"",6.887054,38.438013,6.32,6219
33077,"",6.88856,-19.032763,5.65,7328
33079,"",6.8894,-18.932844,6.13,8044
33082,"",6.889556,10.99665,6.3,4924
33092,"",6.892474,-20.224254,4.82,18042
33094,"",6.892756,-28.539794,6.05,5539
33104,"",6.895068,68.888309,5.11,12147
33126,"",6.898737,-24.538756,6.23,9313
33133,"",6.899187,38.505018,6.46,10274
33139,"",6.900633,-50.6116,6.24,4873
33152,"",6.902209,-24.184211,3.89,3285
33154,"",6.902386,-5.852188,6.39,7927
33160,"",6.903167,-12.038628,4.08,4130
33165,"",6.903623,-23.928336,6.65,10523
33184,"",6.906851,-1.126996,5.44,7972
33189,"",6.907412,-42.365571,6.32,NA
33202,"",6.910732,13.177827,4.73,7112
33210,"",6.911679,-1.756486,6.2,6340
33243,"",6.916366,-2.803588,6.03,4661
33248,"",6.917427,-20.404876,5.8,8939
33269,"",6.920738,43.910031,6.16,7147
33271,"",6.920888,45.826408,6.31,4958
33277,"",6.921853,25.375697,5.74,5995
33297,"",6.926282,8.324285,6.28,9059
33302,"",6.927064,-20.136497,4.66,6851
33316,"",6.929702,-22.941439,5.29,14371
33330,"",6.931881,-31.790179,6.36,13932
33345,"",6.935179,-14.04343,5,4521
33347,"",6.935618,-17.054242,4.36,10680
33357,"",6.937775,-48.721144,4.94,3582
33372,"",6.940509,9.956578,5.9,11235
33377,"",6.942238,46.273998,5.85,11073
33384,"",6.942911,-79.420193,5.45,9014
33394,"",6.946028,-35.341334,6.27,4359
33415,"",6.94891,46.705352,5.88,4677
33420,"",6.950026,-8.179295,6.31,5752
33421,"",6.950145,33.681039,5.91,5101
33444,"",6.953648,57.563287,6.03,3999
33449,"",6.954612,58.422759,4.35,5165
33451,"",6.954886,-35.507153,6.23,6435
33453,"",6.95514,37.394723,6.48,3565
33465,"",6.957108,11.907554,6.26,6973
33478,"",6.95942,-24.630841,5.45,6775
33485,"",6.960309,45.094094,4.9,9176
33492,"",6.961842,-27.537505,6.22,13526
33532,"",6.968765,-27.164381,6.36,15856
33558,"",6.973638,-34.111708,5.07,13879
33575,"",6.976639,-25.414157,5.59,14314
33577,"",6.976772,-56.394849,6.46,6780
33579,"Adhara",6.977097,-28.972084,1.5,17946
33584,"",6.977476,7.6223,6.25,8415
33588,"",6.977715,-55.729122,6.26,4559
33590,"",6.978259,-45.767593,6.23,9619
33591,"",6.978805,-30.998037,6.41,13062
33595,"",6.979839,26.081079,6.2,6203
33603,"",6.982507,3.602355,5.96,4744
33611,"",6.983498,-26.474425,7.17,15101
33614,"",6.984126,38.052317,6.02,4459
33644,"",6.988937,7.316967,6.34,11871
33650,"",6.991092,25.914171,6.4,12041
33666,"",6.994237,-21.602884,6.26,14429
33682,"",6.997378,-67.916443,5.18,4166
33694,"",7.001081,76.977408,4.55,4217
33703,"",7.002301,-20.158425,6.32,12931
33715,"",7.004396,16.078998,5.73,3668
33719,"",7.00501,-5.367162,6.29,5999
33729,"",7.006599,-8.406821,5.95,10970
33754,"",7.010927,-9.202967,6.49,8139
33760,"",7.011809,-28.489574,6.28,6505
33774,"",7.013818,-33.46553,6.39,4751
33779,"",7.014303,-51.402585,5.14,3635
33800,"",7.018096,-58.939937,6.01,7234
33804,"",7.018318,-25.215634,5.64,14487
33817,"",7.02048,-25.948716,6.71,5092
33827,"",7.022612,70.808296,5.69,4262
33856,"",7.028652,-27.93483,3.49,3338
33873,"",7.031366,-1.345883,6.2,4346
33878,"",7.032329,-5.722065,5.22,3514
33909,"",7.037633,-43.40387,6.44,10177
33914,"",7.038193,15.336008,5.78,4594
33927,"",7.040217,24.215446,5.2,4942
33929,"",7.040426,17.755521,5.96,3956
33937,"",7.04258,16.674447,5.86,3612
33971,"",7.048549,-4.239231,4.99,16543
33977,"",7.050409,-23.833291,3.02,11021
34000,"",7.054195,-59.178109,5.5,12560
34002,"",7.054977,9.138355,5.96,8254
34017,"",7.058457,29.337081,5.93,5913
34033,"",7.060576,10.951817,5.14,4174
34041,"",7.06192,-25.083914,6.86,14545
34045,"",7.062637,-15.633286,4.11,12076
34055,"",7.064333,12.594242,6.01,3818
34059,"",7.064896,-49.58392,4.92,8153
34065,"",7.065928,-43.608039,5.56,5810
34066,"",7.06596,-10.123765,6.44,10773
34081,"",7.067444,-42.33728,5.2,7779
34086,"",7.068124,-5.323979,5.63,4339
34088,"",7.068481,20.570297,4.01,5055
34105,"",7.071757,-56.749724,5.14,10047
34142,"",7.079736,-22.031688,6.09,4448
34168,"",7.08583,47.775044,6.37,10354
34177,"",7.087883,-50.360042,6.47,4120
34182,"",7.088436,22.637458,6,9958
34200,"",7.092229,-34.7777,6.15,6953
34215,"",7.094174,9.1858,5.78,3966
34217,"",7.094391,52.758558,6.17,8439
34234,"",7.097122,-10.66008,6.5,10657
34238,"",7.097676,70.731924,6.49,3855
34248,"",7.100135,-30.655711,6.34,12804
34250,"",7.10034,59.80185,6.4,4507
34253,"",7.100629,-38.382854,6.09,5557
34267,"",7.103222,34.473967,5.55,5033
34270,"",7.103974,-68.83758,6.47,4776
34297,"",7.10999,-12.393949,6.48,12521
34301,"",7.111324,-11.294014,5.41,9105
34318,"",7.114577,-24.960572,6.09,4256
34331,"",7.116664,-26.656754,6.61,15101
34338,"",7.118464,4.910582,6.1,12721
34339,"",7.118633,-40.893268,5.8,14093
34349,"",7.120359,-51.968283,5.96,4857
34350,"",7.121189,-59.716416,6.46,12111
34358,"",7.122889,34.009288,5.94,3977
34360,"",7.122941,-23.840722,5.75,12255
34367,"",7.123577,28.176695,6.47,11126
